fdc_id,description,data_type,query_term,protein_g,fat_g,carbs_g,calories
175254,"Lentils, mature seeds, cooked, boiled, with salt",SR Legacy,lentils cooked,9.02,0.38,19.5,477.0
168551,"Lentils, sprouted, cooked, stir-fried, with salt",SR Legacy,lentils cooked,8.8,0.45,21.2,423.0
172421,"Lentils, mature seeds, cooked, boiled, without salt",SR Legacy,lentils cooked,9.02,0.38,20.1,116.0
168428,"Lentils, sprouted, cooked, stir-fried, without salt",SR Legacy,lentils cooked,8.8,0.45,21.2,101.0
2707431,Lentil curry,Survey (FNDDS),lentils cooked,3.68,5.65,12.33,111.0
2707423,"Lentils, NFS",Survey (FNDDS),lentils cooked,8.38,6.86,18.71,166.0
172420,"Lentils, raw",SR Legacy,lentils cooked,24.6,1.06,63.4,352.0
2707462,"Soup, lentil",Survey (FNDDS),lentils cooked,3.82,0.69,10.2,60.0
2707432,Lentil curry with rice,Survey (FNDDS),lentils cooked,3.28,3.5,18.6,118.0
2707426,"Lentils, from canned",Survey (FNDDS),lentils cooked,8.36,6.84,18.66,166.0
168427,"Lentils, sprouted, raw",SR Legacy,lentils cooked,8.96,0.55,22.1,106.0
2707460,"Soup, lentil, canned",Survey (FNDDS),lentils cooked,2.48,0.64,7.22,43.0
2707463,"Soup, lentil, with meat",Survey (FNDDS),lentils cooked,5.94,2.3,8.76,78.0
174284,"Lentils, pink or red, raw",SR Legacy,lentils cooked,23.9,2.17,63.1,1500.0
171577,"SMART SOUP, French Lentil",SR Legacy,lentils cooked,2.9,1.06,9.5,222.0
2707424,"Lentils, from dried, fat added",Survey (FNDDS),lentils cooked,8.38,6.86,18.71,166.0
2707425,"Lentils, from dried, no added fat",Survey (FNDDS),lentils cooked,8.97,0.38,20.01,115.0
2707461,"Soup, lentil, canned, reduced sodium",Survey (FNDDS),lentils cooked,2.49,0.64,7.23,43.0
2708927,Pasta with tomato-based sauce and beans or lentils,Survey (FNDDS),lentils cooked,5.23,2.28,20.94,125.0
171549,"Soup, lentil with ham, canned, ready-to-serve",SR Legacy,lentils cooked,3.74,1.12,8.16,56.0
175237,"Beans, black, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.86,0.54,23.7,132.0
175239,"Beans, black turtle, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.18,0.35,24.4,130.0
173735,"Beans, black, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,8.86,0.54,23.7,132.0
2707395,Black bean salad,Survey (FNDDS),black beans cooked,3.08,3.85,12.61,94.0
2707404,Black bean sauce,Survey (FNDDS),black beans cooked,6.28,8.45,17.36,168.0
2707366,Black beans with meat,Survey (FNDDS),black beans cooked,10.61,6.81,19.06,177.0
2707359,"Black beans, NFS",Survey (FNDDS),black beans cooked,8.23,7.01,22.04,181.0
175187,"Beans, black turtle, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,8.18,0.35,24.4,130.0
2707367,"Fava beans, cooked",Survey (FNDDS),black beans cooked,7.06,6.88,18.26,161.0
2707389,"Mung beans, cooked",Survey (FNDDS),black beans cooked,6.52,6.86,17.8,156.0
2707370,"Pink beans, cooked",Survey (FNDDS),black beans cooked,8.42,6.96,25.94,197.0
2709870,"Yellow string beans, cooked",Survey (FNDDS),black beans cooked,1.45,2.71,6.25,50.0
2710803,"Green beans, cooked, as ingredient",Survey (FNDDS),black beans cooked,2.05,0.29,7.72,42.0
2709851,"Green beans, cooked, from restaurant",Survey (FNDDS),black beans cooked,1.96,4.6,7.32,78.0
2710041,"Green beans, cooked, Szechuan-style",Survey (FNDDS),black beans cooked,2.54,6.96,8.37,106.0
2709863,"Green beans, canned, cooked with oil",Survey (FNDDS),black beans cooked,1.01,3.29,3.99,50.0
2709859,"Green beans, fresh, cooked with oil",Survey (FNDDS),black beans cooked,1.99,3.31,7.47,68.0
2709861,"Green beans, frozen, cooked with oil",Survey (FNDDS),black beans cooked,1.44,3.07,6.24,53.0
173734,"Beans, black, mature seeds, raw",SR Legacy,black beans cooked,21.6,1.42,62.4,1420.0
168068,"Restaurant, Latino, black bean soup",SR Legacy,black beans cooked,5.1,2.57,14.8,430.0
171141,"Soup, black bean, canned, condensed",SR Legacy,black beans cooked,4.83,1.32,15.4,382.0
2709855,"Green beans, NS as to form, cooked",Survey (FNDDS),black beans cooked,1.51,2.93,5.74,55.0
2709854,"Green beans, canned, cooked, no added fat",Survey (FNDDS),black beans cooked,1.04,0.39,4.11,24.0
2709852,"Green beans, fresh, cooked, no added fat",Survey (FNDDS),black beans cooked,2.05,0.29,7.7,42.0
2709853,"Green beans, frozen, cooked, no added fat",Survey (FNDDS),black beans cooked,1.49,0.17,6.43,28.0
2710007,"Lima beans and corn, cooked, no added fat",Survey (FNDDS),black beans cooked,4.3,0.5,19.25,92.0
175188,"Beans, black turtle, mature seeds, canned",SR Legacy,black beans cooked,6.03,0.29,16.6,91.0
175186,"Beans, black turtle, mature seeds, raw",SR Legacy,black beans cooked,21.2,0.9,63.2,1420.0
2707362,"Black beans, from canned, fat added",Survey (FNDDS),black beans cooked,8.54,5.92,23.43,178.0
2707363,"Black beans, from canned, no added fat",Survey (FNDDS),black beans cooked,8.87,0.43,24.34,134.0
2707364,"Black beans, from canned, reduced sodium",Survey (FNDDS),black beans cooked,8.54,5.92,23.43,178.0
2707360,"Black beans, from dried, fat added",Survey (FNDDS),black beans cooked,8.23,7.01,22.04,181.0
2707361,"Black beans, from dried, no added fat",Survey (FNDDS),black beans cooked,8.81,0.54,23.57,131.0
2707365,"Black beans, from fast food / restaurant",Survey (FNDDS),black beans cooked,7.98,9.49,21.36,200.0
169065,"Beans, chili, barbecue, ranch style, cooked",SR Legacy,black beans cooked,5.0,1.0,16.9,97.0
2710008,"Lima beans and corn, cooked, fat added",Survey (FNDDS),black beans cooked,4.18,3.04,18.7,112.0
169359,"Yardlong bean, cooked, boiled, drained, with salt",SR Legacy,black beans cooked,2.53,0.1,9.17,196.0
2709867,"Green beans, canned, reduced sodium, cooked with oil",Survey (FNDDS),black beans cooked,1.09,3.36,4.19,48.0
175238,"Beans, black, mature seeds, canned, low sodium",SR Legacy,black beans cooked,6.03,0.29,16.6,91.0
2708988,"Black beans and rice, from fast food / restaurant",Survey (FNDDS),black beans cooked,5.82,7.09,23.66,182.0
173789,"Beans, adzuki, mature seed, cooked, boiled, with salt",SR Legacy,black beans cooked,7.52,0.1,24.8,128.0
175241,"Beans, french, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,7.05,0.76,24.0,129.0
173794,"Beans, navy, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.23,0.62,26.0,585.0
173795,"Beans, pink, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,9.06,0.49,27.9,149.0
173796,"Beans, pinto, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,9.01,0.65,26.2,600.0
169321,"Beans, snap, green, cooked, boiled, drained, with salt",SR Legacy,black beans cooked,1.89,0.28,7.88,35.0
169323,"Beans, snap, yellow, cooked, boiled, drained, with salt",SR Legacy,black beans cooked,1.89,0.28,7.88,35.0
175249,"Beans, white, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,9.73,0.35,25.1,581.0
175248,"Beans, yellow, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,9.16,1.08,25.3,144.0
175253,"Hyacinth beans, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.14,0.58,20.7,117.0
175255,"Mung beans, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,7.02,0.38,19.2,441.0
175256,"Mungo beans, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,7.54,0.55,18.3,105.0
172477,"Winged beans, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,10.6,5.84,14.9,147.0
169223,"Yardlong bean, cooked, boiled, drained, without salt",SR Legacy,black beans cooked,2.53,0.1,9.18,47.0
174306,"Yardlong beans, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.29,0.45,21.1,118.0
2709865,"Green beans, canned, reduced sodium, cooked, no added fat",Survey (FNDDS),black beans cooked,1.12,0.46,4.32,22.0
2709868,"Green beans, canned, reduced sodium, cooked with butter or margarine",Survey (FNDDS),black beans cooked,1.1,2.64,4.2,41.0
172903,"Soup, black bean, canned, prepared with equal volume water",SR Legacy,black beans cooked,2.42,0.66,7.71,46.0
173728,"Beans, adzuki, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,7.52,0.1,24.8,128.0
175240,"Beans, cranberry (roman), mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,9.34,0.46,24.5,136.0
173739,"Beans, french, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,7.05,0.76,24.0,129.0
173790,"Beans, great northern, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.33,0.45,21.1,118.0
175242,"Beans, kidney, red, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.67,0.5,22.8,532.0
173746,"Beans, navy, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,8.23,0.62,26.0,140.0
175198,"Beans, pink, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,9.06,0.49,27.9,149.0
175200,"Beans, pinto, mature seeds, cooked, boiled, without salt",SR Legacy,black beans cooked,9.01,0.65,26.2,600.0
175246,"Beans, small white, mature seeds, cooked, boiled, with salt",SR Legacy,black beans cooked,8.97,0.64,25.8,142.0
2707414,"Chickpeas, NFS",Survey (FNDDS),chickpeas cooked,8.23,8.91,25.48,211.0
173799,"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, with salt",SR Legacy,chickpeas cooked,8.86,2.59,27.4,686.0
174288,Chickpea flour (besan),SR Legacy,chickpeas cooked,22.4,6.69,57.8,387.0
173757,"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt",SR Legacy,chickpeas cooked,8.86,2.59,27.4,164.0
2707417,"Chickpeas, from canned, fat added",Survey (FNDDS),chickpeas cooked,7.88,9.35,21.61,197.0
2707418,"Chickpeas, from canned, no added fat",Survey (FNDDS),chickpeas cooked,8.19,3.24,22.45,146.0
2707419,"Chickpeas, from canned, reduced sodium",Survey (FNDDS),chickpeas cooked,7.89,9.37,21.64,197.0
2707415,"Chickpeas, from dried, fat added",Survey (FNDDS),chickpeas cooked,8.23,8.91,25.48,211.0
2707416,"Chickpeas, from dried, no added fat",Survey (FNDDS),chickpeas cooked,8.81,2.58,27.26,163.0
173756,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",SR Legacy,chickpeas cooked,20.5,6.04,63.0,1580.0
2035482,GREEK YOGURT,Branded,greek yogurt,3.33,20.0,70.0,467.0
373595,GREEK YOGURT,Branded,greek yogurt,4.85,7.05,12.3,132.0
2038865,GREEK YOGURT,Branded,greek yogurt,8.67,0.0,10.7,80.0
2475934,GREEK YOGURT,Branded,greek yogurt,11.8,0.0,4.12,65.0
2038866,GREEK YOGURT,Branded,greek yogurt,7.33,2.0,12.0,93.0
468388,GREEK YOGURT,Branded,greek yogurt,8.0,0.0,10.0,73.0
2098882,GREEK YOGURT,Branded,greek yogurt,3.52,6.17,15.0,128.0
464109,GREEK YOGURT,Branded,greek yogurt,8.0,0.0,12.0,80.0
2067023,GREEK YOGURT,Branded,greek yogurt,3.33,10.0,12.7,153.0
2067281,GREEK YOGURT,Branded,greek yogurt,8.0,0.0,12.7,87.0
2705441,"Yogurt, Greek, with oats",Survey (FNDDS),greek yogurt,9.22,3.67,20.02,149.0
170914,"Yogurt, Greek, Blueberry, CHOBANI",SR Legacy,greek yogurt,7.23,0.24,12.8,343.0
170903,"Yogurt, Greek, plain, lowfat",SR Legacy,greek yogurt,9.95,1.92,3.94,305.0
330137,"Yogurt, Greek, plain, nonfat",Foundation,greek yogurt,10.3,0.37,3.64,61.0
171300,"Yogurt, Greek, strawberry, lowfat",SR Legacy,greek yogurt,8.17,2.57,12.3,439.0
330415,"Yogurt, Greek, strawberry, nonfat",Foundation,greek yogurt,8.06,0.15,12.2,347.0
170901,"Yogurt, Greek, strawberry, nonfat",SR Legacy,greek yogurt,8.05,0.15,12.1,342.0
170907,"Yogurt, Greek, vanilla, lowfat",SR Legacy,greek yogurt,8.64,2.5,9.54,95.0
170902,"Yogurt, Greek, vanilla, nonfat",SR Legacy,greek yogurt,8.64,0.18,10.4,78.0
2705432,"Yogurt, Greek, nonfat milk, fruit",Survey (FNDDS),greek yogurt,9.21,0.34,10.81,83.0
2705424,"Yogurt, Greek, nonfat milk, plain",Survey (FNDDS),greek yogurt,10.3,0.37,3.64,59.0
2705430,"Yogurt, Greek, whole milk, fruit",Survey (FNDDS),greek yogurt,7.85,3.91,11.8,114.0
2705422,"Yogurt, Greek, whole milk, plain",Survey (FNDDS),greek yogurt,8.78,4.39,4.75,94.0
170905,"Yogurt, Greek, fruit, whole milk",SR Legacy,greek yogurt,7.33,3.0,12.3,441.0
171311,"Yogurt, Greek, nonfat, peach, CHOBANI",SR Legacy,greek yogurt,7.76,0.11,11.9,333.0
171312,"Yogurt, Greek, nonfat, plain, CHOBANI",SR Legacy,greek yogurt,9.53,0.24,3.43,54.0
171313,"Yogurt, Greek, nonfat, raspberry, CHOBANI",SR Legacy,greek yogurt,7.65,0.22,12.0,337.0
171296,"Yogurt, Greek, nonfat, vanilla, CHOBANI",SR Legacy,greek yogurt,9.07,0.22,8.09,295.0
171304,"Yogurt, Greek, plain, whole milk",SR Legacy,greek yogurt,9.0,5.0,3.98,406.0
171297,"Yogurt, Greek, strawberry, DANNON OIKOS",SR Legacy,greek yogurt,8.25,2.92,11.7,106.0
171309,"Yogurt, Greek, whole, plain, CHOBANI",SR Legacy,greek yogurt,8.24,4.01,3.24,343.0
2705431,"Yogurt, Greek, low fat milk, fruit",Survey (FNDDS),greek yogurt,9.11,1.33,10.78,91.0
2705423,"Yogurt, Greek, low fat milk, plain",Survey (FNDDS),greek yogurt,10.2,1.36,3.6,67.0
2705415,"Yogurt, Greek, NS as to type of milk or flavor",Survey (FNDDS),greek yogurt,9.11,1.33,10.78,91.0
2705429,"Yogurt, Greek, NS as to type of milk, fruit",Survey (FNDDS),greek yogurt,9.11,1.33,10.78,91.0
2705421,"Yogurt, Greek, NS as to type of milk, plain",Survey (FNDDS),greek yogurt,10.2,1.36,3.6,67.0
170864,"Yogurt, Greek, 2% fat, apricot, CHOBANI",SR Legacy,greek yogurt,7.22,1.71,12.2,388.0
172199,"Yogurt, Greek, 2% fat, mango, CHOBANI",SR Legacy,greek yogurt,7.64,1.69,11.8,390.0
170909,"Yogurt, Greek, 2% fat, pineapple, CHOBANI",SR Legacy,greek yogurt,7.05,1.82,12.3,392.0
171310,"Yogurt, Greek, nonfat, lemon blend, CHOBANI",SR Legacy,greek yogurt,8.62,0.15,10.7,78.0
171299,"Yogurt, Greek, nonfat, strawberry, DANNON OIKOS",SR Legacy,greek yogurt,8.03,0.22,12.5,84.0
171298,"Yogurt, Greek, nonfat, vanilla, DANNON OIKOS",SR Legacy,greek yogurt,8.12,0.14,12.7,354.0
170912,"Yogurt, Greek, 2% fat, strawberry banana, CHOBANI",SR Legacy,greek yogurt,8.0,1.71,10.2,88.0
171260,"Yogurt, Greek, 2%fat, coconut blend, CHOBANI",SR Legacy,greek yogurt,8.11,1.71,11.0,92.0
170916,"Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI",SR Legacy,greek yogurt,7.54,0.37,15.4,398.0
170913,"Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI",SR Legacy,greek yogurt,7.45,0.18,12.1,80.0
170915,"Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI",SR Legacy,greek yogurt,7.28,0.23,11.9,79.0
2705440,"Yogurt, Greek, nonfat milk, flavors other than fruit",Survey (FNDDS),greek yogurt,9.17,0.34,8.22,73.0
2705438,"Yogurt, Greek, whole milk, flavors other than fruit",Survey (FNDDS),greek yogurt,7.81,3.92,9.21,104.0
173434,"Yogurt, Greek, 2% fat, key lime blend, CHOBANI",SR Legacy,greek yogurt,7.75,1.47,11.9,92.0
170891,"Yogurt, Greek, 2% fat,mixed berry blend, CHOBANI",SR Legacy,greek yogurt,8.26,1.83,10.9,93.0
2705439,"Yogurt, Greek, low fat milk, flavors other than fruit",Survey (FNDDS),greek yogurt,9.07,1.34,8.18,81.0
2705437,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",Survey (FNDDS),greek yogurt,9.07,1.34,8.18,81.0
170894,"Yogurt, Greek, plain, nonfat (Includes foods for USDA's Food Distribution Program)",SR Legacy,greek yogurt,10.2,0.39,3.6,59.0
2709830,"Greek Salad, no dressing",Survey (FNDDS),greek yogurt,2.75,2.26,4.35,48.0
171578,"SMART SOUP, Greek Minestrone",SR Legacy,greek yogurt,1.7,0.53,8.4,40.0
2705443,Yogurt tube,Survey (FNDDS),greek yogurt,4.34,1.03,13.68,81.0
2705442,"Yogurt, liquid",Survey (FNDDS),greek yogurt,3.65,1.07,12.55,74.0
2705414,"Yogurt, NFS",Survey (FNDDS),greek yogurt,6.67,2.87,10.22,94.0
2707444,"Yogurt, soy",Survey (FNDDS),greek yogurt,4.83,2.63,12.27,90.0
2705456,Frozen yogurt sandwich,Survey (FNDDS),greek yogurt,3.9,6.25,34.38,204.0
2705446,"Ranch dip, yogurt based",Survey (FNDDS),greek yogurt,8.48,16.09,4.13,195.0
2705447,"Spinach dip, yogurt based",Survey (FNDDS),greek yogurt,7.02,12.96,3.59,159.0
2705449,"Vegetable dip, yogurt based",Survey (FNDDS),greek yogurt,8.16,16.03,3.76,191.0
2705444,"Chipotle dip, yogurt based",Survey (FNDDS),greek yogurt,7.93,15.99,3.33,189.0
2705453,"Frozen yogurt, chocolate",Survey (FNDDS),greek yogurt,3.0,3.6,21.6,131.0
2705451,"Frozen yogurt, NFS",Survey (FNDDS),greek yogurt,3.0,3.6,21.6,127.0
2705452,"Frozen yogurt, vanilla",Survey (FNDDS),greek yogurt,3.0,3.6,21.6,127.0
168104,"Frozen yogurts, chocolate",SR Legacy,greek yogurt,3.0,3.6,21.6,547.0
2705450,"Yogurt parfait, with fruit",Survey (FNDDS),greek yogurt,5.25,2.18,16.08,104.0
2707570,"Yogurt, almond milk",Survey (FNDDS),greek yogurt,3.03,7.03,12.98,128.0
2707569,"Yogurt, coconut milk",Survey (FNDDS),greek yogurt,2.37,5.61,12.91,108.0
2287080,COTTAGE CHEESE,Branded,cottage cheese,11.5,4.42,3.54,106.0
2038049,COTTAGE CHEESE,Branded,cottage cheese,10.6,1.33,5.31,80.0
2433763,COTTAGE CHEESE,Branded,cottage cheese,11.4,4.39,3.51,105.0
2102157,COTTAGE CHEESE,Branded,cottage cheese,10.6,0.0,3.54,62.0
2078618,COTTAGE CHEESE,Branded,cottage cheese,12.4,4.42,2.65,106.0
1920455,COTTAGE CHEESE,Branded,cottage cheese,10.6,0.0,5.31,71.0
2474206,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
1593065,COTTAGE CHEESE,Branded,cottage cheese,8.47,5.08,5.93,102.0
1864388,COTTAGE CHEESE,Branded,cottage cheese,11.5,0.88,4.42,80.0
1961804,COTTAGE CHEESE,Branded,cottage cheese,9.65,4.39,4.39,88.0
2658102,COTTAGE CHEESE,Branded,cottage cheese,11.5,2.21,4.42,80.0
2025821,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2658451,COTTAGE CHEESE,Branded,cottage cheese,8.55,0.0,6.84,68.0
2117007,COTTAGE CHEESE,Branded,cottage cheese,13.3,2.21,3.54,88.0
2117010,COTTAGE CHEESE,Branded,cottage cheese,13.3,2.21,3.54,88.0
2117012,COTTAGE CHEESE,Branded,cottage cheese,13.3,2.21,3.54,88.0
2546921,COTTAGE CHEESE,Branded,cottage cheese,7.5,4.0,6.5,95.0
2100766,COTTAGE CHEESE,Branded,cottage cheese,12.4,3.98,4.42,106.0
2055879,COTTAGE CHEESE,Branded,cottage cheese,9.73,1.77,4.42,71.0
1941011,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2101852,COTTAGE CHEESE,Branded,cottage cheese,12.3,4.39,4.39,105.0
2639059,COTTAGE CHEESE,Branded,cottage cheese,11.8,5.45,3.64,100.0
2471337,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,3.54,97.0
1864360,COTTAGE CHEESE,Branded,cottage cheese,11.5,4.42,4.42,106.0
2112025,COTTAGE CHEESE,Branded,cottage cheese,11.8,5.45,3.64,100.0
2021248,COTTAGE CHEESE,Branded,cottage cheese,10.5,0.0,5.26,70.0
2069295,COTTAGE CHEESE,Branded,cottage cheese,11.5,4.42,3.54,106.0
2101698,COTTAGE CHEESE,Branded,cottage cheese,12.4,0.0,3.54,71.0
2102331,COTTAGE CHEESE,Branded,cottage cheese,12.2,1.3,5.22,78.0
2078671,COTTAGE CHEESE,Branded,cottage cheese,9.65,4.39,4.39,88.0
2455951,COTTAGE CHEESE,Branded,cottage cheese,11.5,4.42,4.42,106.0
2038048,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2038053,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2412209,COTTAGE CHEESE,Branded,cottage cheese,10.6,1.33,4.42,80.0
2099164,COTTAGE CHEESE,Branded,cottage cheese,12.3,4.39,4.39,105.0
2109742,COTTAGE CHEESE,Branded,cottage cheese,11.8,0.0,5.45,73.0
2117063,COTTAGE CHEESE,Branded,cottage cheese,12.4,1.77,3.54,80.0
2121377,COTTAGE CHEESE,Branded,cottage cheese,11.8,4.09,4.55,100.0
2117008,COTTAGE CHEESE,Branded,cottage cheese,13.3,2.21,3.54,88.0
2112104,COTTAGE CHEESE,Branded,cottage cheese,12.4,4.42,2.65,106.0
2112108,COTTAGE CHEESE,Branded,cottage cheese,12.4,1.77,3.54,80.0
2112109,COTTAGE CHEESE,Branded,cottage cheese,12.4,4.42,2.65,106.0
1921012,COTTAGE CHEESE,Branded,cottage cheese,10.6,0.88,5.31,71.0
1920216,COTTAGE CHEESE,Branded,cottage cheese,14.2,0.88,3.54,80.0
2025330,COTTAGE CHEESE,Branded,cottage cheese,11.5,3.54,3.54,97.0
1047855,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,3.54,97.0
2071673,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2071672,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2485706,COTTAGE CHEESE,Branded,cottage cheese,12.4,2.21,3.54,80.0
2098893,COTTAGE CHEESE,Branded,cottage cheese,12.3,4.39,4.39,105.0
2617239,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,106.0
2055823,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2009920,COTTAGE CHEESE,Branded,cottage cheese,12.4,0.0,5.31,71.0
2056888,COTTAGE CHEESE,Branded,cottage cheese,12.1,0.0,6.03,78.0
2100408,COTTAGE CHEESE,Branded,cottage cheese,12.2,1.3,5.22,78.0
2104455,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2136721,COTTAGE CHEESE,Branded,cottage cheese,9.65,4.39,4.39,88.0
2062001,COTTAGE CHEESE,Branded,cottage cheese,9.0,10.0,3.0,140.0
1593181,COTTAGE CHEESE,Branded,cottage cheese,8.55,0.0,6.84,68.0
1921005,COTTAGE CHEESE,Branded,cottage cheese,10.6,0.0,5.31,0.0
2316182,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
2021504,COTTAGE CHEESE,Branded,cottage cheese,12.4,0.0,5.31,71.0
2117013,COTTAGE CHEESE,Branded,cottage cheese,11.5,2.21,4.42,80.0
1028783,COTTAGE CHEESE,Branded,cottage cheese,9.65,4.39,4.39,88.0
2631917,COTTAGE CHEESE,Branded,cottage cheese,11.5,4.42,4.42,106.0
2071669,COTTAGE CHEESE,Branded,cottage cheese,10.6,2.21,5.31,80.0
2071668,COTTAGE CHEESE,Branded,cottage cheese,10.6,1.33,5.31,80.0
2032586,COTTAGE CHEESE,Branded,cottage cheese,7.96,3.54,15.0,115.0
2055813,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,106.0
2055861,COTTAGE CHEESE,Branded,cottage cheese,12.4,4.42,2.65,106.0
2055890,COTTAGE CHEESE,Branded,cottage cheese,10.6,4.42,4.42,97.0
1885445,COTTAGE CHEESE,Branded,cottage cheese,10.9,0.0,4.55,64.0
2096717,COTTAGE CHEESE,Branded,cottage cheese,12.4,3.81,3.81,105.0
2056568,COTTAGE CHEESE,Branded,cottage cheese,12.4,4.42,2.65,106.0
1885997,COTTAGE CHEESE,Branded,cottage cheese,10.6,0.88,5.31,71.0
2709656,Fried broccoli,Survey (FNDDS),broccoli,4.28,12.88,22.41,223.0
2709643,"Broccoli, raw",Survey (FNDDS),broccoli,2.57,0.34,6.27,39.0
2706738,Beef and broccoli,Survey (FNDDS),broccoli,10.43,10.63,5.09,160.0
747447,"Broccoli, raw",Foundation,broccoli,2.57,0.34,6.27,31.0
170379,"Broccoli, raw",SR Legacy,broccoli,2.82,0.37,6.64,34.0
170381,"Broccoli raab, raw",SR Legacy,broccoli,3.17,0.49,2.85,92.0
2709572,"Broccoli raab, raw",Survey (FNDDS),broccoli,3.17,0.49,2.85,22.0
2709813,Broccoli slaw salad,Survey (FNDDS),broccoli,1.97,8.11,10.41,123.0
2709657,"Broccoli, chinese, raw",Survey (FNDDS),broccoli,1.2,0.76,4.67,26.0
2709654,Broccoli casserole with noodles,Survey (FNDDS),broccoli,3.55,3.77,15.86,112.0
2709655,Broccoli casserole with rice,Survey (FNDDS),broccoli,4.14,3.6,15.06,107.0
169404,"Broccoli, chinese, raw",SR Legacy,broccoli,1.2,0.76,4.67,26.0
169329,"Broccoli, leaves, raw",SR Legacy,broccoli,2.98,0.35,5.06,28.0
169331,"Broccoli, stalks, raw",SR Legacy,broccoli,2.98,0.35,5.24,28.0
2709659,"Soup, broccoli cheese",Survey (FNDDS),broccoli,4.26,4.54,6.08,82.0
2709644,"Broccoli, cooked, from restaurant",Survey (FNDDS),broccoli,2.55,4.66,6.2,77.0
2709650,"Broccoli, fresh, cooked with oil",Survey (FNDDS),broccoli,2.59,3.37,6.32,67.0
2709652,"Broccoli, frozen, cooked with oil",Survey (FNDDS),broccoli,3.0,3.02,5.18,53.0
2709647,"Broccoli, NS as to form, cooked",Survey (FNDDS),broccoli,2.6,3.0,6.33,63.0
169330,"Broccoli, flower clusters, raw",SR Legacy,broccoli,2.98,0.35,5.06,28.0
169968,"Broccoli, frozen, chopped, unprepared",SR Legacy,broccoli,2.81,0.29,4.78,26.0
2709645,"Broccoli, fresh, cooked, no added fat",Survey (FNDDS),broccoli,2.67,0.35,6.51,41.0
2709646,"Broccoli, frozen, cooked, no added fat",Survey (FNDDS),broccoli,3.09,0.12,5.33,28.0
172288,"Babyfood, dinner, broccoli and chicken, junior",SR Legacy,broccoli,3.59,2.48,6.34,259.0
2710032,"Broccoli and cauliflower, cooked, fat added",Survey (FNDDS),broccoli,2.29,2.71,4.41,46.0
2710031,"Broccoli and cauliflower, cooked, no added fat",Survey (FNDDS),broccoli,2.35,0.17,4.54,23.0
170989,"Babyfood, mashed cheddar potatoes and broccoli, toddlers",SR Legacy,broccoli,1.11,1.47,7.47,48.0
2710034,"Broccoli, cauliflower and carrots, cooked, fat added",Survey (FNDDS),broccoli,1.72,2.9,5.43,50.0
2710033,"Broccoli, cauliflower and carrots, cooked, no added fat",Survey (FNDDS),broccoli,1.76,0.34,5.59,28.0
